;;;First Relaxation;;;Second Relaxation;;
Numerical Time;Experimental Time;Experimental;Equation 1;Equation 2;Equation 3;Equation 1;Equation 2;Equation 3
1223,6;;1,516581386;1,516525432;1,516525432;2,337273253;2,337135694;2,337135692;
1223,7;;1,516575372;1,516519424;1,516519423;2,33727233;2,337134773;2,337134771;
1223,8;;1,51656936;1,516513417;1,516513417;2,337271408;2,337133852;2,33713385;
1223,9;;1,516563349;1,516507413;1,516507412;2,337270486;2,337132932;2,33713293;
1224;;1,51655734;1,516501409;1,516501409;2,337269564;2,337132012;2,33713201;
1224,1;;1,516551332;1,516495408;1,516495407;2,337268643;2,337131092;2,337131091;
1224,2;;1,516545326;1,516489407;1,516489407;2,337267722;2,337130173;2,337130172;
1224,3;;1,516539322;1,516483409;1,516483409;2,337266802;2,337129255;2,337129253;
1224,4;;1,516533319;1,516477412;1,516477412;2,337265882;2,337128337;2,337128335;
1224,5;;1,516527318;1,516471417;1,516471417;2,337264963;2,337127419;2,337127417;
1224,6;;1,516521319;1,516465424;1,516465424;2,337264044;2,337126502;2,3371265;
1224,7;;1,516515321;1,516459432;1,516459431;2,337263125;2,337125585;2,337125583;
1224,8;;1,516509324;1,516453441;1,516453441;2,337262207;2,337124668;2,337124667;
1224,9;;1,51650333;1,516447453;1,516447452;2,337261289;2,337123752;2,337123751;
1225;;1,516497337;1,516441466;1,516441466;2,337260372;2,337122837;2,337122835;
1225,1;;1,516491345;1,516435481;1,51643548;2,337259455;2,337121922;2,33712192;
1225,2;;1,516485356;1,516429496;1,516429496;2,337258539;2,337121007;2,337121005;
1225,3;;1,516479368;1,516423515;1,516423514;2,337257623;2,337120093;2,337120091;
1225,4;;1,516473381;1,516417534;1,516417534;2,337256707;2,337119179;2,337119177;
1225,5;;1,516467396;1,516411555;1,516411554;2,337255792;2,337118265;2,337118264;
1225,6;;1,516461413;1,516405577;1,516405577;2,337254877;2,337117352;2,337117351;
1225,7;;1,516455431;1,516399602;1,516399601;2,337253963;2,33711644;2,337116438;
1225,8;;1,516449451;1,516393627;1,516393627;2,337253049;2,337115528;2,337115526;
1225,9;;1,516443473;1,516387655;1,516387654;2,337252136;2,337114616;2,337114614;
1226;;1,516437496;1,516381684;1,516381684;2,337251223;2,337113705;2,337113703;
1226,1;;1,51643152;1,516375715;1,516375714;2,33725031;2,337112794;2,337112792;
1226,2;;1,516425547;1,516369747;1,516369747;2,337249398;2,337111883;2,337111882;
1226,3;;1,516419575;1,516363781;1,51636378;2,337248487;2,337110973;2,337110972;
1226,4;;1,516413604;1,516357816;1,516357816;2,337247575;2,337110064;2,337110062;
1226,5;;1,516407636;1,516351854;1,516351853;2,337246664;2,337109155;2,337109153;
1226,6;;1,516401668;1,516345892;1,516345892;2,337245754;2,337108246;2,337108244;
1226,7;;1,516395703;1,516339933;1,516339932;2,337244844;2,337107338;2,337107336;
1226,8;;1,516389739;1,516333974;1,516333974;2,337243934;2,33710643;2,337106428;
1226,9;;1,516383777;1,516328018;1,516328018;2,337243025;2,337105522;2,337105521;
1227;;1,516377816;1,516322063;1,516322063;2,337242117;2,337104615;2,337104614;
1227,1;;1,516371857;1,51631611;1,516316109;2,337241208;2,337103709;2,337103707;
1227,2;;1,516365899;1,516310158;1,516310158;2,3372403;2,337102802;2,337102801;
1227,3;;1,516359943;1,516304208;1,516304208;2,337239393;2,337101897;2,337101895;
1227,4;;1,516353989;1,51629826;1,51629826;2,337238486;2,337100991;2,33710099;
1227,5;;1,516348036;1,516292313;1,516292312;2,337237579;2,337100087;2,337100085;
1227,6;;1,516342085;1,516286368;1,516286368;2,337236673;2,337099182;2,33709918;
1227,7;;1,516336136;1,516280424;1,516280424;2,337235767;2,337098278;2,337098276;
1227,8;;1,516330188;1,516274482;1,516274482;2,337234862;2,337097374;2,337097373;
1227,9;;1,516324241;1,516268542;1,516268541;2,337233957;2,337096471;2,337096469;
1228;;1,516318297;1,516262603;1,516262603;2,337233053;2,337095568;2,337095567;
1228,1;;1,516312353;1,516256666;1,516256665;2,337232148;2,337094666;2,337094664;
1228,2;;1,516306412;1,51625073;1,51625073;2,337231245;2,337093764;2,337093762;
1228,3;;1,516300472;1,516244796;1,516244796;2,337230342;2,337092862;2,337092861;
1228,4;;1,516294534;1,516238863;1,516238864;2,337229439;2,337091961;2,33709196;
1228,5;;1,516288597;1,516232933;1,516232932;2,337228536;2,337091061;2,337091059;
1228,6;;1,516282662;1,516227003;1,516227004;2,337227634;2,33709016;2,337090159;
1228,7;;1,516276729;1,516221076;1,516221076;2,337226733;2,33708926;2,337089259;
1228,8;;1,516270797;1,51621515;1,51621515;2,337225832;2,337088361;2,337088359;
1228,9;;1,516264866;1,516209226;1,516209225;2,337224931;2,337087462;2,33708746;
1229;;1,516258938;1,516203303;1,516203303;2,337224031;2,337086563;2,337086562;
1229,1;;1,516253011;1,516197382;1,516197381;2,337223131;2,337085665;2,337085663;
1229,2;;1,516247085;1,516191462;1,516191462;2,337222232;2,337084767;2,337084766;
1229,3;;1,516241161;1,516185544;1,516185543;2,337221333;2,33708387;2,337083868;
1229,4;;1,516235239;1,516179627;1,516179627;2,337220434;2,337082973;2,337082971;
1229,5;;1,516229318;1,516173713;1,516173712;2,337219536;2,337082077;2,337082075;
1229,6;;1,516223399;1,516167799;1,516167799;2,337218638;2,33708118;2,337081179;
1229,7;;1,516217482;1,516161888;1,516161887;2,337217741;2,337080285;2,337080283;
1229,8;;1,516211566;1,516155977;1,516155978;2,337216844;2,33707939;2,337079388;
1229,9;;1,516205651;1,516150069;1,516150069;2,337215947;2,337078495;2,337078493;
1230;;1,516199739;1,516144162;1,516144162;2,337215051;2,3370776;2,337077599;
1230,1;;1,516193828;1,516138257;1,516138257;2,337214156;2,337076707;2,337076705;
1230,2;;1,516187918;1,516132353;1,516132353;2,33721326;2,337075813;2,337075811;
1230,3;;1,51618201;1,516126451;1,516126451;2,337212366;2,33707492;2,337074918;
1230,4;;1,516176104;1,516120551;1,516120551;2,337211471;2,337074027;2,337074025;
1230,5;;1,516170199;1,516114652;1,516114651;2,337210577;2,337073135;2,337073133;
1230,6;;1,516164296;1,516108754;1,516108754;2,337209684;2,337072243;2,337072241;
1230,7;;1,516158394;1,516102859;1,516102858;2,337208791;2,337071351;2,33707135;
1230,8;;1,516152494;1,516096964;1,516096965;2,337207898;2,33707046;2,337070459;
1230,9;;1,516146596;1,516091072;1,516091072;2,337207005;2,33706957;2,337069568;
1231;;1,516140699;1,516085181;1,516085181;2,337206114;2,337068679;2,337068678;
1231,1;;1,516134804;1,516079292;1,516079291;2,337205222;2,33706779;2,337067788;
1231,2;;1,51612891;1,516073404;1,516073404;2,337204331;2,3370669;2,337066899;
1231,3;;1,516123018;1,516067518;1,516067517;2,33720344;2,337066011;2,337066009;
1231,4;;1,516117128;1,516061633;1,516061633;2,33720255;2,337065123;2,337065121;
1231,5;;1,516111239;1,51605575;1,51605575;2,33720166;2,337064235;2,337064233;
1231,6;;1,516105352;1,516049869;1,516049869;2,337200771;2,337063347;2,337063345;
1231,7;;1,516099466;1,516043989;1,516043988;2,337199882;2,337062459;2,337062458;
1231,8;;1,516093582;1,51603811;1,516038111;2,337198993;2,337061572;2,337061571;
1231,9;;1,516087699;1,516032234;1,516032234;2,337198105;2,337060686;2,337060684;
1232;;1,516081818;1,516026359;1,516026359;2,337197218;2,3370598;2,337059798;
1232,1;;1,516075939;1,516020486;1,516020485;2,33719633;2,337058914;2,337058913;
1232,2;;1,516070061;1,516014613;1,516014613;2,337195443;2,337058029;2,337058027;
1232,3;;1,516064185;1,516008743;1,516008743;2,337194557;2,337057144;2,337057142;
1232,4;;1,516058311;1,516002874;1,516002874;2,337193671;2,33705626;2,337056258;
1232,5;;1,516052438;1,515997007;1,515997007;2,337192785;2,337055376;2,337055374;
1232,6;;1,516046566;1,515991141;1,515991142;2,3371919;2,337054492;2,337054491;
1232,7;;1,516040696;1,515985278;1,515985277;2,337191015;2,337053609;2,337053607;
1232,8;;1,516034828;1,515979415;1,515979415;2,337190131;2,337052726;2,337052725;
1232,9;;1,516028962;1,515973554;1,515973554;2,337189247;2,337051844;2,337051842;
1233;;1,516023096;1,515967695;1,515967695;2,337188363;2,337050962;2,33705096;
1233,1;;1,516017233;1,515961838;1,515961837;2,33718748;2,33705008;2,337050079;
1233,2;;1,516011371;1,515955981;1,515955981;2,337186597;2,337049199;2,337049198;
1233,3;;1,516005511;1,515950127;1,515950126;2,337185715;2,337048319;2,337048317;
1233,4;;1,515999652;1,515944274;1,515944274;2,337184833;2,337047438;2,337047437;
1233,5;;1,515993795;1,515938423;1,515938422;2,337183951;2,337046558;2,337046557;
1233,6;;1,515987939;1,515932572;1,515932573;2,33718307;2,337045679;2,337045677;
1233,7;;1,515982085;1,515926725;1,515926724;2,33718219;2,3370448;2,337044798;
1233,8;;1,515976233;1,515920877;1,515920878;2,337181309;2,337043921;2,33704392;
1233,9;;1,515970382;1,515915033;1,515915032;2,337180429;2,337043043;2,337043041;
1234;;1,515964533;1,515909189;1,515909189;2,33717955;2,337042165;2,337042164;
1234,1;;1,515958685;1,515903347;1,515903347;2,337178671;2,337041288;2,337041286;
1234,2;;1,515952839;1,515897507;1,515897507;2,337177792;2,337040411;2,337040409;
1234,3;;1,515946994;1,515891668;1,515891668;2,337176914;2,337039534;2,337039532;
1234,4;;1,515941151;1,515885831;1,515885831;2,337176036;2,337038658;2,337038656;
1234,5;;1,51593531;1,515879996;1,515879995;2,337175159;2,337037782;2,33703778;
1234,6;;1,51592947;1,515874161;1,515874161;2,337174282;2,337036907;2,337036905;
1234,7;;1,515923632;1,515868329;1,515868328;2,337173405;2,337036032;2,33703603;
1234,8;;1,515917795;1,515862498;1,515862498;2,337172529;2,337035157;2,337035156;
1234,9;;1,51591196;1,515856669;1,515856668;2,337171653;2,337034283;2,337034281;
1235;;1,515906126;1,515850841;1,515850841;2,337170778;2,337033409;2,337033408;
1235,1;;1,515900294;1,515845015;1,515845014;2,337169903;2,337032536;2,337032534;
1235,2;;1,515894464;1,51583919;1,51583919;2,337169028;2,337031663;2,337031662;
1235,3;;1,515888635;1,515833367;1,515833367;2,337168154;2,337030791;2,337030789;
1235,4;;1,515882808;1,515827545;1,515827545;2,33716728;2,337029918;2,337029917;
1235,5;;1,515876982;1,515821726;1,515821725;2,337166407;2,337029047;2,337029045;
1235,6;;1,515871158;1,515815907;1,515815907;2,337165534;2,337028176;2,337028174;
1235,7;;1,515865336;1,515810091;1,51581009;2,337164662;2,337027305;2,337027303;
1235,8;;1,515859515;1,515804275;1,515804275;2,33716379;2,337026434;2,337026433;
1235,9;;1,515853695;1,515798462;1,515798461;2,337162918;2,337025564;2,337025562;
1236;;1,515847878;1,515792649;1,51579265;2,337162047;2,337024695;2,337024693;
1236,1;;1,515842061;1,515786839;1,515786839;2,337161176;2,337023825;2,337023824;
1236,2;;1,515836247;1,51578103;1,51578103;2,337160305;2,337022956;2,337022955;
1236,3;;1,515830434;1,515775223;1,515775222;2,337159435;2,337022088;2,337022086;
1236,4;;1,515824622;1,515769417;1,515769417;2,337158566;2,33702122;2,337021218;
1236,5;;1,515818812;1,515763613;1,515763612;2,337157696;2,337020352;2,337020351;
1236,6;;1,515813004;1,51575781;1,51575781;2,337156828;2,337019485;2,337019483;
1236,7;;1,515807197;1,515752009;1,515752009;2,337155959;2,337018618;2,337018617;
1236,8;;1,515801392;1,515746209;1,51574621;2,337155091;2,337017752;2,33701775;
1236,9;;1,515795588;1,515740412;1,515740411;2,337154223;2,337016886;2,337016884;
1237;;1,515789786;1,515734615;1,515734615;2,337153356;2,33701602;2,337016019;
1237,1;;1,515783985;1,515728821;1,51572882;2,337152489;2,337015155;2,337015153;
1237,2;;1,515778186;1,515723027;1,515723027;2,337151623;2,33701429;2,337014289;
1237,3;;1,515772389;1,515717236;1,515717235;2,337150757;2,337013426;2,337013424;
1237,4;;1,515766593;1,515711445;1,515711445;2,337149891;2,337012562;2,33701256;
1237,5;;1,515760798;1,515705657;1,515705656;2,337149026;2,337011698;2,337011697;
1237,6;;1,515755006;1,515699869;1,51569987;2,337148161;2,337010835;2,337010834;
1237,7;;1,515749214;1,515694084;1,515694084;2,337147297;2,337009972;2,337009971;
1237,8;;1,515743425;1,5156883;1,5156883;2,337146433;2,33700911;2,337009108;
1237,9;;1,515737637;1,515682518;1,515682517;2,33714557;2,337008248;2,337008246;
1238;;1,51573185;1,515676737;1,515676737;2,337144706;2,337007386;2,337007385;
1238,1;;1,515726065;1,515670958;1,515670957;2,337143844;2,337006525;2,337006524;
1238,2;;1,515720282;1,51566518;1,51566518;2,337142981;2,337005665;2,337005663;
1238,3;;1,5157145;1,515659404;1,515659404;2,337142119;2,337004804;2,337004802;
1238,4;;1,51570872;1,515653629;1,515653629;2,337141258;2,337003944;2,337003943;
1238,5;;1,515702941;1,515647857;1,515647856;2,337140397;2,337003085;2,337003083;
1238,6;;1,515697164;1,515642085;1,515642085;2,337139536;2,337002226;2,337002224;
1238,7;;1,515691388;1,515636315;1,515636315;2,337138675;2,337001367;2,337001365;
1238,8;;1,515685614;1,515630547;1,515630547;2,337137815;2,337000508;2,337000507;
1238,9;;1,515679842;1,51562478;1,51562478;2,337136956;2,336999651;2,336999649;
1239;;1,515674071;1,515619015;1,515619015;2,337136097;2,336998793;2,336998791;
1239,1;;1,515668301;1,515613251;1,515613251;2,337135238;2,336997936;2,336997934;
1239,2;;1,515662533;1,515607489;1,515607489;2,33713438;2,336997079;2,336997077;
1239,3;;1,515656767;1,515601729;1,515601728;2,337133522;2,336996223;2,336996221;
1239,4;;1,515651003;1,515595969;1,515595969;2,337132664;2,336995367;2,336995365;
1239,5;;1,515645239;1,515590212;1,515590212;2,337131807;2,336994511;2,33699451;
1239,6;;1,515639478;1,515584456;1,515584456;2,33713095;2,336993656;2,336993655;
1239,7;;1,515633718;1,515578702;1,515578701;2,337130094;2,336992801;2,3369928;
1239,8;;1,515627959;1,515572949;1,515572949;2,337129238;2,336991947;2,336991945;
1239,9;;1,515622202;1,515567198;1,515567197;2,337128383;2,336991093;2,336991091;
1240;;1,515616447;1,515561448;1,515561448;2,337127527;2,33699024;2,336990238;
1240,1;;1,515610693;1,5155557;1,515555699;2,337126673;2,336989386;2,336989385;
1240,2;;1,515604941;1,515549953;1,515549953;2,337125818;2,336988534;2,336988532;
1240,3;;1,51559919;1,515544209;1,515544208;2,337124964;2,336987681;2,33698768;
1240,4;;1,515593441;1,515538465;1,515538465;2,337124111;2,336986829;2,336986828;
1240,5;;1,515587693;1,515532723;1,515532722;2,337123258;2,336985978;2,336985976;
1240,6;;1,515581947;1,515526982;1,515526982;2,337122405;2,336985127;2,336985125;
1240,7;;1,515576203;1,515521244;1,515521243;2,337121553;2,336984276;2,336984274;
1240,8;;1,51557046;1,515515506;1,515515506;2,337120701;2,336983426;2,336983424;
1240,9;;1,515564718;1,515509771;1,51550977;2,337119849;2,336982576;2,336982574;
1241;;1,515558978;1,515504036;1,515504036;2,337118998;2,336981726;2,336981724;
1241,1;;1,51555324;1,515498304;1,515498303;2,337118147;2,336980877;2,336980875;
1241,2;;1,515547503;1,515492572;1,515492573;2,337117297;2,336980028;2,336980027;
1241,3;;1,515541768;1,515486843;1,515486843;2,337116447;2,33697918;2,336979178;
1241,4;;1,515536034;1,515481115;1,515481115;2,337115597;2,336978332;2,33697833;
1241,5;;1,515530302;1,515475389;1,515475388;2,337114748;2,336977484;2,336977482;
1241,6;;1,515524571;1,515469663;1,515469663;2,3371139;2,336976637;2,336976635;
1241,7;;1,515518842;1,51546394;1,51546394;2,337113051;2,33697579;2,336975789;
1241,8;;1,515513115;1,515458218;1,515458218;2,337112203;2,336974944;2,336974942;
1241,9;;1,515507389;1,515452498;1,515452498;2,337111356;2,336974098;2,336974096;
1242;;1,515501664;1,515446779;1,515446779;2,337110508;2,336973252;2,336973251;
1242,1;;1,515495941;1,515441062;1,515441062;2,337109662;2,336972407;2,336972405;
1242,2;;1,51549022;1,515435346;1,515435346;2,337108815;2,336971562;2,336971561;
1242,3;;1,5154845;1,515429632;1,515429632;2,337107969;2,336970718;2,336970716;
1242,4;;1,515478782;1,515423919;1,51542392;2,337107124;2,336969874;2,336969872;
1242,5;;1,515473065;1,515418209;1,515418208;2,337106278;2,33696903;2,336969028;
1242,6;;1,51546735;1,515412499;1,515412499;2,337105434;2,336968187;2,336968185;
1242,7;;1,515461636;1,515406791;1,515406791;2,337104589;2,336967344;2,336967342;
1242,8;;1,515455924;1,515401084;1,515401085;2,337103745;2,336966502;2,3369665;
1242,9;;1,515450214;1,51539538;1,515395379;2,337102902;2,33696566;2,336965658;
1243;;1,515444505;1,515389676;1,515389676;2,337102058;2,336964818;2,336964816;
1243,1;;1,515438797;1,515383975;1,515383974;2,337101216;2,336963977;2,336963975;
1243,2;;1,515433091;1,515378274;1,515378274;2,337100373;2,336963136;2,336963134;
1243,3;;1,515427387;1,515372576;1,515372575;2,337099531;2,336962295;2,336962294;
1243,4;;1,515421684;1,515366878;1,515366878;2,337098689;2,336961455;2,336961454;
1243,5;;1,515415983;1,515361183;1,515361182;2,337097848;2,336960616;2,336960614;
1243,6;;1,515410283;1,515355488;1,515355488;2,337097007;2,336959776;2,336959775;
1243,7;;1,515404585;1,515349796;1,515349795;2,337096167;2,336958938;2,336958936;
1243,8;;1,515398888;1,515344105;1,515344105;2,337095327;2,336958099;2,336958097;
1243,9;;1,515393193;1,515338415;1,515338415;2,337094487;2,336957261;2,336957259;
1244;;1,515387499;1,515332727;1,515332727;2,337093648;2,336956423;2,336956421;
1244,1;;1,515381807;1,515327041;1,51532704;2,337092809;2,336955586;2,336955584;
1244,2;;1,515376117;1,515321356;1,515321356;2,33709197;2,336954749;2,336954747;
1244,3;;1,515370427;1,515315673;1,515315672;2,337091132;2,336953912;2,336953911;
1244,4;;1,51536474;1,51530999;1,51530999;2,337090295;2,336953076;2,336953074;
1244,5;;1,515359054;1,51530431;1,51530431;2,337089457;2,33695224;2,336952239;
1244,6;;1,51535337;1,515298631;1,515298631;2,33708862;2,336951405;2,336951403;
1244,7;;1,515347687;1,515292954;1,515292954;2,337087784;2,33695057;2,336950568;
1244,8;;1,515342005;1,515287278;1,515287278;2,337086948;2,336949735;2,336949734;
1244,9;;1,515336325;1,515281604;1,515281604;2,337086112;2,336948901;2,336948899;
1245;;1,515330647;1,515275931;1,515275931;2,337085277;2,336948067;2,336948066;
1245,1;;1,51532497;1,51527026;1,51527026;2,337084442;2,336947234;2,336947232;
1245,2;;1,515319295;1,51526459;1,515264591;2,337083607;2,336946401;2,336946399;
1245,3;;1,515313621;1,515258923;1,515258922;2,337082773;2,336945568;2,336945566;
1245,4;;1,515307949;1,515253256;1,515253256;2,337081939;2,336944736;2,336944734;
1245,5;;1,515302279;1,515247591;1,51524759;2,337081105;2,336943904;2,336943902;
1245,6;;1,515296609;1,515241927;1,515241927;2,337080272;2,336943073;2,336943071;
1245,7;;1,515290942;1,515236266;1,515236265;2,33707944;2,336942242;2,33694224;
1245,8;;1,515285276;1,515230605;1,515230605;2,337078608;2,336941411;2,336941409;
1245,9;;1,515279611;1,515224946;1,515224946;2,337077776;2,336940581;2,336940579;
1246;;1,515273948;1,515219288;1,515219289;2,337076944;2,33693975;2,336939749;
1246,1;;1,515268287;1,515213633;1,515213632;2,337076113;2,336938921;2,336938919;
1246,2;;1,515262627;1,515207978;1,515207978;2,337075282;2,336938092;2,33693809;
1246,3;;1,515256968;1,515202326;1,515202325;2,337074452;2,336937263;2,336937261;
1246,4;;1,515251311;1,515196674;1,515196674;2,337073622;2,336936435;2,336936433;
1246,5;;1,515245656;1,515191025;1,515191024;2,337072793;2,336935607;2,336935605;
1246,6;;1,515240002;1,515185376;1,515185376;2,337071964;2,336934779;2,336934778;
1246,7;;1,51523435;1,51517973;1,515179729;2,337071135;2,336933952;2,33693395;
1246,8;;1,515228699;1,515174084;1,515174084;2,337070306;2,336933125;2,336933123;
1246,9;;1,51522305;1,515168441;1,51516844;2,337069478;2,336932299;2,336932297;
1247;;1,515217402;1,515162798;1,515162798;2,337068651;2,336931473;2,336931471;
1247,1;;1,515211756;1,515157158;1,515157157;2,337067824;2,336930647;2,336930645;
1247,2;;1,515206111;1,515151518;1,515151519;2,337066997;2,336929822;2,33692982;
